ID	CC	annotation
PF06887	0.999989361290207	Protein of unknown function (DUF1265)
PF14781	0.999989361290207	Ciliary BBSome complex subunit 2, N-terminal
PF02676	0.999989361290207	Methyltransferase TYW3
PF14214	0.999989361290207	Helitron helicase-like domain at N-terminus
PF03124	0.999989361290207	EXS family
PF10042	0.999989361290207	Uncharacterized conserved protein (DUF2278)
PF06500	0.999989361290207	Alpha/beta hydrolase of unknown function (DUF1100)
PF16862	0.999989361290207	Glycosyl hydrolase family 79 C-terminal beta domain
PF09692	0.999989361290207	Argonaute siRNA chaperone (ARC) complex subunit Arb1
PF14817	0.999989361290207	HAUS augmin-like complex subunit 5
PF07808	0.999989361290207	RED-like protein N-terminal region
PF05198	0.999989361290207	Translation initiation factor IF-3, N-terminal domain
PF06218	0.999989361290207	Nitrogen permease regulator 2
PF11965	0.999989361290207	Domain of unknown function (DUF3479)
PF13368	0.999989361290207	Topoisomerase C-terminal repeat
PF04987	0.999989361290207	Phosphatidylinositolglycan class N (PIG-N)
PF10235	0.999989361290207	Microtubule-associated protein CRIPT
PF10458	0.999989361290207	Valyl tRNA synthetase tRNA binding arm
PF06479	0.999989361290207	Ribonuclease 2-5A
PF08320	0.999989361290207	PIG-X / PBN1
PF10211	0.999989361290207	Axonemal dynein light chain
PF08601	0.999989361290207	Transcription factor PAP1
PF01467	0.999989361290207	Cytidylyltransferase-like
PF15104	0.999989361290207	Domain of unknown function (DUF4558)
PF09447	0.999989361290207	Cnl2/NKP2 family protein
PF04248	0.999989361290207	Domain of unknown function (DUF427)
PF08549	0.999989361290207	Fungal domain of unknown function (DUF1750)
PF05478	0.999989361290207	Prominin
PF13896	0.999989361290207	Glycosyl-transferase for dystroglycan
PF01079	0.999989361290207	Hint module
PF15478	0.999989361290207	Family of unknown function with LKAAEAR motif
PF04729	0.999989361290207	ASF1 like histone chaperone
PF00148	0.999989361290207	Nitrogenase component 1 type Oxidoreductase
PF03457	0.999989361290207	Helicase associated domain
PF11699	0.999989361290207	Mif2/CENP-C like
PF05983	0.999989361290207	MED7 protein
PF04455	0.999989361290207	LOR/SDH bifunctional enzyme conserved region
PF14838	0.999989361290207	Integrator complex subunit 5 C-terminus
PF02709	0.999989361290207	N-terminal domain of galactosyltransferase
PF04782	0.999989361290207	Protein of unknown function (DUF632)
PF04783	0.999989361290207	Protein of unknown function (DUF630)
PF12428	0.999989361290207	Protein of unknown function (DUF3675)
PF07662	0.999989361290207	Na+ dependent nucleoside transporter C-terminus
PF16974	0.999989361290207	High-affinity nitrate transporter accessory
PF15320	0.999989361290207	mRNA cap methylation, RNMT-activating mini protein
PF10155	0.999989361290207	Uncharacterized conserved protein (DUF2363)
PF07258	0.999989361290207	COMM domain
PF15305	0.999989361290207	Intraflagellar transport protein 43
PF14360	0.999989361290207	PAP2 superfamily C-terminal
PF08530	0.999989361290207	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
PF05191	0.999989361290207	Adenylate kinase, active site lid
PF03836	0.999989361290207	RasGAP C-terminus
PF02790	0.999989361290207	Cytochrome C oxidase subunit II, transmembrane domain
PF15950	0.999989361290207	Putative sperm flagellar membrane protein
PF13414	0.999989361290207	TPR repeat
PF16521	0.999989361290207	Myosin VI cargo binding domain
PF01774	0.999989361290207	UreD urease accessory protein
PF04937	0.999989361290207	Protein of unknown function (DUF 659)
PF04500	0.999989361290207	FLYWCH zinc finger domain
PF15717	0.999989361290207	Pericentriolar material 1 C terminus
PF14291	0.999989361290207	Domain of unknown function (DUF4371)
PF07460	0.999989361290207	NUMOD3 motif (2 copies)
PF15253	0.999989361290207	SCL-interrupting locus protein N-terminus
PF00415	0.999989361290207	Regulator of chromosome condensation (RCC1) repeat
PF00306	0.999989361290207	ATP synthase alpha/beta chain, C terminal domain
PF03636	0.999989361290207	Glycosyl hydrolase family 65, N-terminal domain
PF03902	0.999989361290207	Gal4-like dimerisation domain
PF08605	0.999989361290207	Fungal Rad9-like Rad53-binding
PF10806	0.999989361290207	SAM35, subunit of SAM coomplex
PF12015	0.999989361290207	Domain of unknown function (DUF3507)
PF15407	0.999989361290207	Sporulation protein family 7
PF17112	0.999989361290207	Mitochondrial import receptor subunit Tom6, fungal
PF02364	0.999989361290207	1,3-beta-glucan synthase component
PF05839	0.999989361290207	Apc13p protein
PF11496	0.999989361290207	Class II histone deacetylase complex subunits 2 and 3
PF12416	0.999989361290207	Cep120 protein
PF02900	0.999989361290207	Catalytic LigB subunit of aromatic ring-opening dioxygenase
PF11204	0.999989361290207	Protein of unknown function (DUF2985)
PF13231	0.999989361290207	Dolichyl-phosphate-mannose-protein mannosyltransferase
PF01262	0.999989361290207	Alanine dehydrogenase/PNT, C-terminal domain
PF11905	0.999989361290207	Domain of unknown function (DUF3425)
PF02263	0.999989361290207	Guanylate-binding protein, N-terminal domain
PF01222	0.999989361290207	Ergosterol biosynthesis ERG4/ERG24 family
PF12230	0.999989361290207	Pre-mRNA splicing factor PRP21 like protein
PF08620	0.999989361290207	RPAP1-like, C-terminal
PF04230	0.999989361290207	Polysaccharide pyruvyl transferase
PF09756	0.999989361290207	DDRGK domain
PF14686	0.999989361290207	Polysaccharide lyase family 4, domain II
PF06585	0.999989361290207	Haemolymph juvenile hormone binding protein (JHBP)
PF10182	0.999989361290207	Flo11 domain
PF10017	0.999989361290207	Histidine-specific methyltransferase, SAM-dependent
PF08738	0.999989361290207	Gon7 family
PF10906	0.999989361290207	MIOREX complex component 7
PF17304	0.999989361290207	Family of unknown function (DUF5353)
PF14498	0.999989361290207	Glycosyl hydrolase family 65, N-terminal domain
PF00485	0.999989361290207	Phosphoribulokinase / Uridine kinase family
PF04488	0.999989361290207	Glycosyltransferase sugar-binding region containing DXD motif
PF10496	0.999989361290207	SNARE-complex protein Syntaxin-18 N-terminus
PF16953	0.999989361290207	Protein-only RNase P
PF01590	0.999989361290207	GAF domain
PF10240	0.999989361290207	Multivesicular body subunit 12
PF16294	0.999989361290207	RNSP1-SAP18 binding (RSB) motif
PF16353	0.999989361290207	Domain of unknown function(DUF4981)
PF13456	0.999989361290207	Reverse transcriptase-like
PF01568	0.999989361290207	Molydopterin dinucleotide binding domain
PF03746	0.999989361290207	LamB/YcsF family
PF04879	0.999989361290207	Molybdopterin oxidoreductase Fe4S4 domain
PF16487	0.999989361290207	Mid domain of argonaute
PF10545	0.999989361290207	Alcohol dehydrogenase transcription factor Myb/SANT-like
PF12051	0.999989361290207	Protein of unknown function (DUF3533)
PF15390	0.999989361290207	WD repeat and coiled-coil-containing protein family
PF05869	0.999989361290207	DNA N-6-adenine-methyltransferase (Dam)
PF13878	0.999989361290207	zinc-finger of acetyl-transferase ESCO
PF02630	0.999989361290207	SCO1/SenC
PF03033	0.999989361290207	Glycosyltransferase family 28 N-terminal domain
PF00408	0.999989361290207	Phosphoglucomutase/phosphomannomutase, C-terminal domain
PF00800	0.999989361290207	Prephenate dehydratase
PF04108	0.999989361290207	Autophagy protein Apg17
PF10347	0.999989361290207	RNA pol II promoter Fmp27 protein domain
PF08427	0.999989361290207	Domain of unknown function (DUF1741)
PF14772	0.999989361290207	Sperm tail
PF10276	0.999989361290207	Zinc-finger domain
PF10521	0.999989361290207	Tti2 family
PF03867	0.999989361290207	Fushi tarazu (FTZ), N-terminal region
PF11179	0.999989361290207	Protein of unknown function (DUF2967)
PF15888	0.999989361290207	Folded gastrulation N-terminus
PF15893	0.999989361290207	Domain of unknown function (DUF4739)
PF16063	0.999989361290207	Domain of unknown function (DUF4805)
PF17182	0.999989361290207	OSK domain
PF17223	0.999989361290207	Cuticle protein CPCFC
PF04109	0.999989361290207	Autophagy protein Apg9
PF02358	0.999989361290207	Trehalose-phosphatase
PF05536	0.999989361290207	Neurochondrin
PF04064	0.999989361290207	Domain of unknown function (DUF384)
PF05276	0.999989361290207	SH3 domain-binding protein 5 (SH3BP5)
PF13500	0.999989361290207	AAA domain
PF00668	0.999989361290207	Condensation domain
PF12259	0.999989361290207	Baculovirus F protein
PF16796	0.999989361290207	Microtubule binding
PF15860	0.999989361290207	Domain of unknown function (DUF4728)
PF03022	0.999989361290207	Major royal jelly protein
PF04072	0.999989361290207	Leucine carboxyl methyltransferase
PF08302	0.999989361290207	Fungal tRNA ligase phosphodiesterase domain
PF03214	0.999989361290207	Reversibly glycosylated polypeptide
PF13290	0.999989361290207	Chitobiase/beta-hexosaminidase C-terminal domain
PF09180	0.999989361290207	Prolyl-tRNA synthetase, C-terminal
PF08655	0.999989361290207	DASH complex subunit Ask1
PF06912	0.999989361290207	Protein of unknown function (DUF1275)
PF10287	0.999989361290207	Putative TOS1-like glycosyl hydrolase (DUF2401)
PF10290	0.999989361290207	Glycine-rich protein domain (DUF2403)
PF02714	0.999989361290207	Calcium-dependent channel, 7TM region, putative phosphate
PF00745	0.999989361290207	Glutamyl-tRNAGlu reductase, dimerisation domain
PF05201	0.999989361290207	Glutamyl-tRNAGlu reductase, N-terminal domain
PF02502	0.999989361290207	Ribose/Galactose Isomerase
PF02560	0.999989361290207	Cyanate lyase C-terminal domain
PF11312	0.999989361290207	Putative SAM-dependent methyltransferase
PF03198	0.999989361290207	Glucanosyltransferase
PF04006	0.999989361290207	Mpp10 protein
PF03311	0.999989361290207	Cornichon protein
PF13967	0.999989361290207	Late exocytosis, associated with Golgi transport
PF02254	0.999989361290207	TrkA-N domain
PF11955	0.999989361290207	Plant organelle RNA recognition domain
PF14643	0.999989361290207	Domain of unknown function (DUF4455)
PF01194	0.999989361290207	RNA polymerases N / 8 kDa subunit
PF09766	0.999989361290207	Fms-interacting protein
PF05620	0.999989361290207	Protein of unknown function (DUF788)
PF10503	0.999989361290207	Esterase PHB depolymerase
PF01721	0.999989361290207	Class II bacteriocin
PF02040	0.999989361290207	Arsenical pump membrane protein
PF02654	0.999989361290207	Cobalamin-5-phosphate synthase
PF04657	0.999989361290207	Putative inner membrane exporter, YdcZ
PF05711	0.999989361290207	Macrocin-O-methyltransferase (TylF)
PF05762	0.999989361290207	VWA domain containing CoxE-like protein
PF05977	0.999989361290207	Transmembrane secretion effector
PF06863	0.999989361290207	Protein of unknown function (DUF1254)
PF07556	0.999989361290207	Protein of unknown function (DUF1538)
PF08369	0.999989361290207	Proto-chlorophyllide reductase 57 kD subunit
PF09945	0.999989361290207	Predicted membrane protein (DUF2177)
PF09972	0.999989361290207	Predicted membrane protein (DUF2207)
PF10105	0.999989361290207	Uncharacterized protein conserved in bacteria (DUF2344)
PF10692	0.999989361290207	Protein of unknown function (DUF2498)
PF14251	0.999989361290207	Domain of unknown function (DUF4346)
PF17070	0.999989361290207	30S ribosomal protein Thx
PF05217	0.999989361290207	STOP protein
PF07729	0.999989361290207	FCD domain
PF17489	0.999989361290207	L1 transposable element trimerization domain
PF06807	0.999989361290207	Pre-mRNA cleavage complex II protein Clp1
PF00139	0.999989361290207	Legume lectin domain
PF10189	0.999989361290207	Integrator complex subunit 3
PF01239	0.999989361290207	Protein prenyltransferase alpha subunit repeat
PF08584	0.999989361290207	Ribonuclease P 40kDa (Rpp40) subunit
PF00878	0.999989361290207	Cation-independent mannose-6-phosphate receptor repeat
PF14858	0.999989361290207	Domain of unknown function (DUF4486)
PF01594	0.999989361290207	AI-2E family transporter
PF14612	0.999989361290207	IEC3 subunit of the Ino80 complex, chromatin re-modelling
PF14748	0.999989361290207	Pyrroline-5-carboxylate reductase dimerisation
PF06650	0.999989361290207	SHR-binding domain of vacuolar-sorting associated protein 13
PF01585	0.999989361290207	G-patch domain
PF11913	0.999989361290207	Protein of unknown function (DUF3431)
PF02365	0.999989361290207	No apical meristem (NAM) protein
PF09324	0.999989361290207	Domain of unknown function (DUF1981)
PF15134	0.999989361290207	Domain of unknown function (DUF4570)
PF11654	0.999989361290207	Non-classical export protein 1
PF15344	0.999989361290207	FAM217 family
PF12622	0.999989361290207	mRNA biogenesis factor
PF16191	0.999989361290207	Ubiquitin-activating enzyme E1 four-helix bundle
PF06244	0.999989361290207	Coiled-coil domain-containing protein 124
PF00652	0.999989361290207	Ricin-type beta-trefoil lectin domain
PF07797	0.999989361290207	Protein of unknown function (DUF1639)
PF03168	0.999989361290207	Late embryogenesis abundant protein
PF06749	0.999989361290207	Protein of unknown function (DUF1218)
PF16136	0.999989361290207	Putative nuclear localisation signal
PF14114	0.999989361290207	Domain of unknown function (DUF4286)
PF16030	0.999989361290207	Serine protease gd N-terminus
PF11715	0.999989361290207	Nucleoporin Nup120/160
PF16501	0.999989361290207	S phase cyclin A-associated protein in the endoplasmic reticulum
PF16020	0.999989361290207	Deltamethrin resistance
PF03928	0.999989361290207	Haem-degrading
PF02350	0.999989361290207	UDP-N-acetylglucosamine 2-epimerase
PF14926	0.999989361290207	Domain of unknown function (DUF4498)
PF07910	0.999989361290207	Peptidase family C78
PF13465	0.999989361290207	Zinc-finger double domain
PF00877	0.999989361290207	NlpC/P60 family
PF04229	0.999989361290207	GrpB protein
PF08381	0.999989361290207	Transcription factor regulating root and shoot growth via Pin3
PF15087	0.999989361290207	Protein of unknown function (DUF4551)
PF00152	0.999989361290207	tRNA synthetases class II (D, K and N)
PF14688	0.999989361290207	Domain of unknown function (DUF4461)
PF08561	0.999989361290207	Mitochondrial ribosomal protein L37
PF03427	0.999989361290207	Carbohydrate binding domain (family 19)
PF05316	0.999989361290207	Mitochondrial ribosomal protein (VAR1)
PF05476	0.999989361290207	PET122
PF07954	0.999989361290207	Protein of unknown function (DUF1689)
PF08203	0.999989361290207	Yeast RNA polymerase I subunit RPA14
PF08505	0.999989361290207	Mitochondrial Myo2 receptor-related protein
PF08579	0.999989361290207	Mitochondrial ribonuclease P subunit (RPM2)
PF08586	0.999989361290207	RSC complex, Rsc14/Ldb7 subunit
PF08730	0.999989361290207	Rad33
PF08987	0.999989361290207	Protein of unknown function (DUF1892)
PF09145	0.999989361290207	Ubiquitin-associated
PF09201	0.999989361290207	SRX, signal recognition particle receptor alpha subunit
PF09426	0.999989361290207	Vacuolar R-SNARE Nyv1 N terminal
PF09432	0.999989361290207	Tho complex subunit THP2
PF09452	0.999989361290207	ESCRT-I subunit Mvb12
PF09510	0.999989361290207	Rtt102p-like transcription regulator protein
PF09635	0.999989361290207	MetRS-N binding domain
PF09795	0.999989361290207	Autophagy-related protein 31
PF10434	0.999989361290207	Monopolin complex protein MAM1
PF10448	0.999989361290207	20S proteasome chaperone assembly proteins 3 and 4
PF10450	0.999989361290207	POC1 chaperone
PF10567	0.999989361290207	RNA-recognition motif
PF10638	0.999989361290207	Spindle body associated protein C-terminus
PF10846	0.999989361290207	Protein of unknown function (DUF2722)
PF10863	0.999989361290207	Nucleolar protein 19
PF11055	0.999989361290207	Glucose signalling factor 2
PF11124	0.999989361290207	Inorganic phosphate transporter Pho86
PF11214	0.999989361290207	Mediator complex subunit 2
PF11408	0.999989361290207	Sgs1 RecQ helicase
PF11435	0.999989361290207	RNA binding protein She2p
PF11517	0.999989361290207	Nuclear abundant poly(A) RNA-bind protein 2 (Nab2)
PF11549	0.999989361290207	Protein transport protein SEC31
PF11561	0.999989361290207	Single strand annealing-weakened 1
PF11593	0.999989361290207	Mediator complex subunit 3 fungal
PF11766	0.999989361290207	Cell-wall agglutinin N-terminal ligand-sugar binding
PF11801	0.999989361290207	Tom37 C-terminal domain
PF11988	0.999989361290207	Retrograde transport protein Dsl1 N terminal
PF11989	0.999989361290207	Retrograde transport protein Dsl1 C terminal
PF12194	0.999989361290207	Protein kinase Fus3-binding
PF12209	0.999989361290207	Leucine permease transcriptional regulator helical domain
PF12659	0.999989361290207	Telomere capping C-terminal wHTH
PF13762	0.999989361290207	Mitochondrial splicing apparatus component
PF13929	0.999989361290207	mRNA stabilisation
PF14877	0.999989361290207	Mitochondrial translation initiation factor
PF15271	0.999989361290207	Spindle pole body component BBP1, Mps2-binding protein
PF15272	0.999989361290207	Spindle pole body component BBP1, C-terminal
PF16419	0.999989361290207	CCR4-NOT transcription complex subunit 1 HEAT repeat
PF16588	0.999989361290207	C2H2 zinc-finger
PF16771	0.999989361290207	Regulator of Ty1 transposition protein 107 BRCT domain
PF16782	0.999989361290207	Nucleotide exchange factor SIL1
PF16818	0.999989361290207	Protein SLM4
PF16834	0.999989361290207	Shu complex component Csm2, DNA-binding
PF16836	0.999989361290207	Shu complex component Psy3, DNA-binding description
PF16843	0.999989361290207	Binding domain to Get4 on Get5, Golgi to ER traffic protein
PF16846	0.999989361290207	Centromere DNA-binding protein complex CBF3 subunit B
PF16853	0.999989361290207	Cell division control protein 13 N-terminus
PF16856	0.999989361290207	Cell division control protein 4 dimerisation domain
PF16958	0.999989361290207	Pre-mRNA-splicing factor PRP9 N-terminus
PF16991	0.999989361290207	Sir4 SID domain
PF16997	0.999989361290207	Wap1 domain
PF17049	0.999989361290207	ATPase expression protein 1
PF17052	0.999989361290207	Cap associated factor
PF17053	0.999989361290207	Genetic interactor of prohibitin 5
PF17056	0.999989361290207	Killer toxin-resistance protein 1
PF17062	0.999989361290207	Outer spore wall 5
PF17068	0.999989361290207	Required for respiratory growth protein 8 mitochondrial
PF17075	0.999989361290207	Regular of rDNA transcription protein 14
PF17076	0.999989361290207	SBE2, cell-wall formation
PF17077	0.999989361290207	Mitotic spindle associated protein SHE1
PF17081	0.999989361290207	Suppressor of PMA 1-7 protein
PF17082	0.999989361290207	Spindle Pole Component 29
PF17096	0.999989361290207	Altered inheritance of mitochondria protein 3
PF17097	0.999989361290207	Spindle pole body component
PF17234	0.999989361290207	Mitochondrial peculiar membrane protein 1
PF17235	0.999989361290207	STD1/MTH1
PF17276	0.999989361290207	Family of unknown function (DUF5341)
PF17298	0.999989361290207	Family of unknown function (DUF5349)
PF17300	0.999989361290207	Filament protein FIN1
PF17306	0.999989361290207	Family of unknown function (DUF5355)
PF17315	0.999989361290207	Found in Mitochondrial Proteome
PF17316	0.999989361290207	Petite colonies protein 10
PF17321	0.999989361290207	Vacuole-related protein 17
PF17322	0.999989361290207	Family of unknown function (DUF5364)
PF17324	0.999989361290207	BLOC-1 interactor 1
PF17325	0.999989361290207	Stationary phase protein 4
PF17330	0.999989361290207	SWR1 chromatin-remodelling complex, subunit Swc7
PF17331	0.999989361290207	GFD1 mRNA transport factor
PF17335	0.999989361290207	Ino80 complex subunit 5
PF17366	0.999989361290207	A-agglutinin-binding subunit Aga2
PF02460	0.999989361290207	Patched family
PF02657	0.999989361290207	Fe-S metabolism associated domain
PF16697	0.999989361290207	Inner membrane component of T3SS, cytoplasmic domain
PF16311	0.999989361290207	Transmembrane protein 100
PF06609	0.999989361290207	Fungal trichothecene efflux pump (TRI12)
PF17391	0.999989361290207	Urocanase N-terminal domain
PF04777	0.999989361290207	Erv1 / Alr family
PF06916	0.999989361290207	Protein of unknown function (DUF1279)
PF12409	0.999989361290207	P5-type ATPase cation transporter
PF04679	0.999989361290207	ATP dependent DNA ligase C terminal region
PF05990	0.999989361290207	Alpha/beta hydrolase of unknown function (DUF900)
PF08539	0.999989361290207	HbrB-like
PF15370	0.999989361290207	Domain of unknown function (DUF4598)
PF05553	0.999989361290207	Cotton fibre expressed protein
PF14958	0.999989361290207	Domain of unknown function (DUF4506)
PF00665	0.999989361290207	Integrase core domain
PF01680	0.999989361290207	SOR/SNZ family
PF02819	0.999989361290207	Spider toxin
PF07327	0.999989361290207	Neuroparsin
PF02945	0.999989361290207	Recombination endonuclease VII
PF03664	0.999989361290207	Glycosyl hydrolase family 62
PF01382	0.999989361290207	Avidin family
PF05089	0.999989361290207	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain
PF17078	0.999989361290207	SWI5-dependent HO expression protein 3
PF10408	0.999989361290207	Ubiquitin elongating factor core
PF14413	0.999989361290207	Thg1 C terminal domain
PF07464	0.999989361290207	Apolipophorin-III precursor (apoLp-III)
PF00806	0.999989361290207	Pumilio-family RNA binding repeat
PF14099	0.999989361290207	Polysaccharide lyase
PF09994	0.999989361290207	Uncharacterized alpha/beta hydrolase domain (DUF2235)
PF09326	0.999989361290207	NADH-ubiquinone oxidoreductase subunit G, C-terminal
PF07110	0.999989361290207	EthD domain
PF05345	0.999989361290207	Putative Ig domain
PF05224	0.999989361290207	NDT80 / PhoG like DNA-binding  family
PF16972	0.999989361290207	Na+ channel auxiliary subunit TipE
PF06979	0.999989361290207	Assembly, mitochondrial proton-transport ATP synth complex
PF14388	0.999989361290207	Domain of unknown function (DUF4419)
PF00753	0.999989361290207	Metallo-beta-lactamase superfamily
PF15345	0.999989361290207	Transmembrane protein 51
PF06588	0.999989361290207	Muskelin N-terminus
PF03951	0.999989361290207	Glutamine synthetase, beta-Grasp domain
PF01135	0.999989361290207	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
PF11095	0.999989361290207	Gem-associated protein 7 (Gemin7)
PF00460	0.999989361290207	Flagella basal body rod protein
PF00768	0.999989361290207	D-alanyl-D-alanine carboxypeptidase
PF01057	0.999989361290207	Parvovirus non-structural protein NS1
PF01312	0.999989361290207	FlhB HrpN YscU SpaS Family
PF01884	0.999989361290207	PcrB family
PF02264	0.999989361290207	LamB porin
PF02349	0.999989361290207	Major surface glycoprotein
PF02588	0.999989361290207	Uncharacterised 5xTM membrane BCR, YitT family COG1284
PF02600	0.999989361290207	Disulfide bond formation protein DsbB
PF03237	0.999989361290207	Terminase-like family
PF04361	0.999989361290207	Protein of unknown function (DUF494)
PF04508	0.999989361290207	Viral A-type inclusion protein repeat
PF04754	0.999989361290207	Putative transposase, YhgA-like
PF05036	0.999989361290207	Sporulation related domain
PF05152	0.999989361290207	Protein of unknown function (DUF705)
PF05930	0.999989361290207	Prophage CP4-57 regulatory protein (AlpA)
PF05987	0.999989361290207	Bacterial protein of unknown function (DUF898)
PF06181	0.999989361290207	Urate oxidase N-terminal
PF07715	0.999989361290207	TonB-dependent Receptor Plug Domain
PF07929	0.999989361290207	Plasmid pRiA4b ORF-3-like protein
PF07943	0.999989361290207	Penicillin-binding protein 5, C-terminal domain
PF08308	0.999989361290207	PEGA domain
PF08398	0.999989361290207	Parvovirus coat protein VP1
PF09397	0.999989361290207	Ftsk gamma domain
PF09551	0.999989361290207	Stage II sporulation protein R (spore_II_R)
PF10662	0.999989361290207	Ethanolamine utilisation - propanediol utilisation
PF10734	0.999989361290207	Protein of unknown function (DUF2523)
PF11236	0.999989361290207	Protein of unknown function (DUF3037)
PF11958	0.999989361290207	Domain of unknown function (DUF3472)
PF12225	0.999989361290207	Methylene-tetrahydrofolate reductase C terminal
PF12362	0.999989361290207	DNA polymerase III gamma and tau subunits C terminal
PF12687	0.999989361290207	Protein of unknown function (DUF3801)
PF12729	0.999989361290207	Four helix bundle sensory module for signal transduction
PF12831	0.999989361290207	FAD dependent oxidoreductase
PF13470	0.999989361290207	PIN domain
PF13545	0.999989361290207	Crp-like helix-turn-helix domain
PF13601	0.999989361290207	Winged helix DNA-binding domain
PF14064	0.999989361290207	HmuY protein
PF14865	0.999989361290207	Macin
PF15633	0.999989361290207	HYD1 signature containing ADP-ribosyltransferase
PF16108	0.999989361290207	Domain of unknown function (DUF4826)
PF16871	0.999989361290207	Domain of unknown function (DUF5077)
PF16872	0.999989361290207	Putative phage abortive infection protein
PF07486	0.999989361290207	Cell Wall Hydrolase
PF05508	0.999989361290207	RanGTP-binding protein
PF15071	0.999989361290207	Transmembrane family 220, helix
PF03462	0.999989361290207	PCRF domain
PF07244	0.999989361290207	Surface antigen variable number repeat
PF13843	0.999989361290207	Transposase IS4
PF14602	0.999989361290207	Hexapeptide repeat of succinyl-transferase
PF11991	0.999989361290207	Tryptophan dimethylallyltransferase
PF17103	0.999989361290207	Stealth protein CR4, conserved region 4
PF05652	0.999989361290207	Scavenger mRNA decapping enzyme (DcpS) N-terminal
PF02677	0.999989361290207	Uncharacterized BCR, COG1636
PF05496	0.999989361290207	Holliday junction DNA helicase ruvB N-terminus
PF02562	0.999989361290207	PhoH-like protein
PF15577	0.999989361290207	Spc7_C2
PF15292	0.999989361290207	Treslin N-terminus
PF06136	0.999989361290207	Domain of unknown function (DUF966)
PF13279	0.999989361290207	Thioesterase-like superfamily
PF10405	0.999989361290207	Rad4 beta-hairpin domain 3
PF02533	0.999989361290207	Photosystem II 4 kDa reaction centre component
PF09237	0.999989361290207	GAGA factor
PF00624	0.999989361290207	Flocculin repeat
PF12898	0.999989361290207	Stc1 domain
PF12460	0.999989361290207	RNAPII transcription regulator C-terminal
PF11764	0.999989361290207	COMPASS (Complex proteins associated with Set1p) component N
PF05250	0.999989361290207	Uncharacterised protein family (UPF0193)
PF07259	0.999989361290207	ProSAAS precursor
PF05078	0.999989361290207	Protein of unknown function (DUF679)
PF09270	0.999989361290207	Beta-trefoil DNA-binding domain
PF16045	0.999989361290207	LisH
PF04495	0.999989361290207	GRASP55/65 PDZ-like domain
PF05742	0.999989361290207	Transport and Golgi organisation 2
PF14778	0.999989361290207	Olfactory receptor 4-like
PF00588	0.999989361290207	SpoU rRNA Methylase family
PF06331	0.999989361290207	Transcription factor TFIIH complex subunit Tfb5
PF03470	0.999989361290207	XS zinc finger domain
PF09425	0.999989361290207	Divergent CCT motif
PF14906	0.999989361290207	Domain of unknown function (DUF4495)
PF09073	0.999989361290207	BUD22
PF03762	0.999989361290207	Vitelline membrane outer layer protein I (VOMI)
PF08286	0.999989361290207	Spc24 subunit of Ndc80
PF05335	0.999989361290207	Protein of unknown function (DUF745)
PF02585	0.999989361290207	GlcNAc-PI de-N-acetylase
PF12309	0.999989361290207	KIF-1 binding protein C terminal
PF10230	0.999989361290207	Lipid-droplet associated hydrolase
PF02906	0.999989361290207	Iron only hydrogenase large subunit, C-terminal domain
PF02733	0.999989361290207	Dak1 domain
PF16158	0.999989361290207	Ig-like domain from next to BRCA1 gene
PF01938	0.999989361290207	TRAM domain
PF00582	0.999989361290207	Universal stress protein family
PF10186	0.999989361290207	Vacuolar sorting 38 and autophagy-related subunit 14
PF16004	0.999989361290207	116 kDa U5 small nuclear ribonucleoprotein component N-terminus
PF02343	0.999989361290207	TRA-1 regulated protein R03H10.4
PF06825	0.999989361290207	Heat shock factor binding protein 1
PF10507	0.999989361290207	Transmembrane protein 65
PF06032	0.999989361290207	Protein of unknown function (DUF917)
PF01515	0.999989361290207	Phosphate acetyl/butaryl transferase
PF04417	0.999989361290207	Protein of unknown function (DUF501)
PF10502	0.999989361290207	Signal peptidase, peptidase S26
PF02896	0.999989361290207	PEP-utilising enzyme, TIM barrel domain
PF14644	0.999989361290207	Domain of unknown function (DUF4456)
PF01177	0.999989361290207	Asp/Glu/Hydantoin racemase
PF13155	0.999989361290207	Toprim-like
PF13893	0.999989361290207	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF04209	0.999989361290207	homogentisate 1,2-dioxygenase
PF10454	0.999989361290207	Protein of unknown function (DUF2458)
PF03128	0.999989361290207	CXCXC repeat
PF17283	0.999989361290207	SprT-like zinc ribbon domain
PF04511	0.999989361290207	Der1-like family
PF15891	0.999989361290207	Nucleoside 2-deoxyribosyltransferase like
PF08284	0.999989361290207	Retroviral aspartyl protease
PF15016	0.999989361290207	Domain of unknown function (DUF4520)
PF04574	0.999989361290207	Protein of unknown function (DUF592)
PF10380	0.999989361290207	Transcription factor CRF1
PF11778	0.999989361290207	Septation initiation
PF01558	0.999989361290207	Pyruvate ferredoxin/flavodoxin oxidoreductase
PF10528	0.999989361290207	GLEYA domain
PF10445	0.999989361290207	Protein of unknown function (DUF2456)
PF08693	0.999989361290207	Transmembrane alpha-helix domain
PF16987	0.999989361290207	KIX domain
PF09835	0.999989361290207	Uncharacterized protein conserved in bacteria (DUF2062)
PF01980	0.999989361290207	Uncharacterised protein family UPF0066
PF14863	0.999989361290207	Alkyl sulfatase dimerisation
PF01956	0.999989361290207	Integral membrane protein DUF106
PF07426	0.999989361290207	Dynactin subunit p22
